INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
YCL011C	YDR289C	GBP2	RTT103	RLF6	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL248C	YDR289C	RPA49	RTT103	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFL001W	YDR293C	DEG1	SSD1	PUS3	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR087C	YDR293C	CSF1	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL074C	YDR293C	BRE1	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR469W	YDR293C	SDC1	SSD1	CPS25|SAF19	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR095C	YDR293C	RXT2	SSD1	RAF60	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR175W	YDR293C	SWD3	SSD1	CPS30|SAF35	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL019W	YDR293C	CKB1	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL004W	YDR293C	SIN3	SSD1	CPE1|GAM2|RPD1|SDI1|SDS16|UME4	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR039W	YDR293C	CKB2	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR263W	YDR293C	SAP30	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL097C	YDR293C	PHO23	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL055C	YDR293C	LGE1	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YCR077C	YDR324C	PAT1	UTP4	MRT1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR159W	YDR324C	SAC3	UTP4	LEP1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR289C	YDR324C	RTT103	UTP4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR381W	YDR324C	YRA1	UTP4	SHE11	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR395W	YDR324C	SXM1	UTP4	KAP108	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL124C	YDR324C	LSM1	UTP4	SPB8	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL139W	YDR324C	CTK1	UTP4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR125W	YDR324C	STO1	UTP4	CBC1|CBP80|GCR3|SUT1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR275C	YDR324C	BUL1	UTP4	DAG1|RDS1|SMM2	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFL001W	YDR334W	DEG1	SWR1	PUS3	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFR009W	YDR334W	GCN20	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFR010W	YDR334W	UBP6	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR087C	YDR334W	CSF1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR418C	YDR334W	CDC73	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YAR002W	YDR334W	NUP60	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YAR003W	YDR334W	SWD1	SWR1	CPS50|FUN16|SAF49	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL074C	YDR334W	BRE1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL043C	YDR334W	PRP11	SWR1	RNA11	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL020C	YDR334W	RPN4	SWR1	SON1|UFD5	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR289C	YDR334W	RTT103	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR469W	YDR334W	SDC1	SWR1	CPS25|SAF19	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR482C	YDR334W	CWC21	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR095C	YDR334W	RXT2	SWR1	RAF60	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR103W	YDR334W	SIF2	SWR1	EMB1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR175W	YDR334W	SWD3	SWR1	CPS30|SAF35	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL195W	YDR334W	GCN1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL194C	YDR334W	HOS2	SWR1	RTL1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL174W	YDR334W	BUD13	SWR1	CWC26	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL173C	YDR334W	KEM1	SWR1	DST2|RAR5|SEP1|SKI1|XRN1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL019W	YDR334W	CKB1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL148W	YDR334W	RPA34	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL213C	YDR334W	DOA1	SWR1	UFD3|ZZZ4	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL139W	YDR334W	CTK1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL074C	YDR334W	MUD2	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL057C	YDR334W	NUP120	SWR1	RAT2	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR029C	YDR334W	SET3	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL004W	YDR334W	SIN3	SWR1	CPE1|GAM2|RPD1|SDI1|SDS16|UME4	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR123C	YDR334W	LEO1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR179C	YDR334W	SYC1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR308C	YDR334W	SNU66	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YIL040W	YDR334W	APQ12	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YIR005W	YDR334W	IST3	SWR1	SNU17	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML034W	YDR334W	SRC1	SWR1	YML033W|HEH1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR263W	YDR334W	SAP30	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL248C	YDR334W	RPA49	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL197C	YDR334W	WHI3	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL136W	YDR334W	EAF7	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL097C	YDR334W	PHO23	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL178W	YDR334W	CBC2	SWR1	CBP20|MUD13|SAE1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL169C	YDR334W	MEX67	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL157W	YDR334W	TGS1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL055C	YDR334W	LGE1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPR057W	YDR334W	BRR1	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YEL018W	YDR334W	EAF5	SWR1	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR301W	YDR335W	CFT1	MSN5	YHH1	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL105W	YDR335W	ARC1	MSN5	N/A	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL148W	YDR335W	RPA34	MSN5	N/A	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL010C	YDR335W	N/A	MSN5	NOP9	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL144W	YDR335W	NOP8	MSN5	N/A	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR047C	YDR335W	NUP116	MSN5	NSP116	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR128W	YDR335W	ECM16	MSN5	DHR1	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL255C	YDR335W	GIS2	MSN5	N/A	KAP142|STE21	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFL001W	YDR363W-A	DEG1	SEM1	PUS3	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFR009W	YDR363W-A	GCN20	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL074C	YDR363W-A	BRE1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL020C	YDR363W-A	RPN4	SEM1	SON1|UFD5	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR334W	YDR363W-A	SWR1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR335W	YDR363W-A	MSN5	SEM1	KAP142|STE21	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR395W	YDR363W-A	SXM1	SEM1	KAP108	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR432W	YDR363W-A	NPL3	SEM1	MTR13|MTS1|NAB1|NOP3	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR095C	YDR363W-A	RXT2	SEM1	RAF60	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL195W	YDR363W-A	GCN1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL127C	YDR363W-A	SOH1	SEM1	MED31	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL100W	YDR363W-A	SEH1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGR119C	YDR363W-A	NUP57	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGR134W	YDR363W-A	CAF130	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL010C	YDR363W-A	N/A	SEM1	NOP9	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJR066W	YDR363W-A	TOR1	SEM1	DRR1	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJR074W	YDR363W-A	MOG1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJR141W	YDR363W-A	N/A	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL139W	YDR363W-A	CTK1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL068W	YDR363W-A	NUP100	SEM1	NSP100	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR026C	YDR363W-A	GCN3	SEM1	AAS2	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL012C	YDR363W-A	HTZ1	SEM1	HTA3	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL004W	YDR363W-A	SIN3	SEM1	CPE1|GAM2|RPD1|SDI1|SDS16|UME4	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YIL040W	YDR363W-A	APQ12	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML103C	YDR363W-A	NUP188	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML034W	YDR363W-A	SRC1	SEM1	YML033W|HEH1	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR263W	YDR363W-A	SAP30	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL097C	YDR363W-A	PHO23	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL169C	YDR363W-A	MEX67	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL055C	YDR363W-A	LGE1	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YHR069C	YDR363W-A	RRP4	SEM1	N/A	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YHR200W	YDR363W-A	RPN10	SEM1	MCB1|SUN1	DSS1|HOD1	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL173C	YDR385W	KEM1	EFT2	DST2|RAR5|SEP1|SKI1|XRN1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL010C	YDR385W	N/A	EFT2	NOP9	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR133W	YDR385W	EFT1	EFT2	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR116C	YDR385W	ASC1	EFT2	CPC2	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR263W	YDR385W	SAP30	EFT2	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL010C	YDR395W	N/A	SXM1	NOP9	KAP108	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR285W	YDR429C	NNT1	TIF35	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR287C	YDR429C	N/A	TIF35	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL216C	YDR429C	RRI1	TIF35	CSN5|JAB1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR037W	YDR429C	KRS1	TIF35	GCD5	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR094W	YDR429C	N/A	TIF35	PBY1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL069C	YDR429C	UTP18	TIF35	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YHR086W	YDR429C	NAM8	TIF35	MRE2|MUD15	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YHR196W	YDR429C	UTP9	TIF35	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL084W	YDR429C	SUB2	TIF35	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFL001W	YDR432W	DEG1	NPL3	PUS3	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFR009W	YDR432W	GCN20	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR016C	YDR432W	N/A	NPL3	PML1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR196W	YDR432W	PWP1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR275W	YDR432W	SMD2	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR398C	YDR432W	SKI2	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR418C	YDR432W	CDC73	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YAR002W	YDR432W	NUP60	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL175C	YDR432W	AIR2	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR009W	YDR432W	GAL3	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR289C	YDR432W	RTT103	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR334W	YDR432W	SWR1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR335W	YDR432W	MSN5	NPL3	KAP142|STE21	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR469W	YDR432W	SDC1	NPL3	CPS25|SAF19	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR482C	YDR432W	CWC21	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBL079W	YDR432W	NUP170	NPL3	NLE3	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YBR103W	YDR432W	SIF2	NPL3	EMB1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL213C	YDR432W	SKI8	NPL3	REC103	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL195W	YDR432W	GCN1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL194C	YDR432W	HOS2	NPL3	RTL1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL174W	YDR432W	BUD13	NPL3	CWC26	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL173C	YDR432W	KEM1	NPL3	DST2|RAR5|SEP1|SKI1|XRN1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL127C	YDR432W	SOH1	NPL3	MED31	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL148W	YDR432W	RPA34	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YJL006C	YDR432W	CTK2	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL205W	YDR432W	LOS1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL213C	YDR432W	DOA1	NPL3	UFD3|ZZZ4	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL074C	YDR432W	MUD2	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR026C	YDR432W	GCN3	NPL3	AAS2	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR029C	YDR432W	SET3	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR095W	YDR432W	MLP1	NPL3	MPL1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL012C	YDR432W	HTZ1	NPL3	HTA3	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOL004W	YDR432W	SIN3	NPL3	CPE1|GAM2|RPD1|SDI1|SDS16|UME4	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR076C	YDR432W	SKI7	NPL3	YOR29-27	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR308C	YDR432W	SNU66	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YIR005W	YDR432W	IST3	NPL3	SNU17	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML103C	YDR432W	NUP188	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML041C	YDR432W	VPS71	NPL3	SWC6	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR047C	YDR432W	NUP116	NPL3	NSP116	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YMR116C	YDR432W	ASC1	NPL3	CPC2	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL189W	YDR432W	SRP1	NPL3	KAP60|SCM1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNL097C	YDR432W	PHO23	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNR010W	YDR432W	CSE2	NPL3	MED9	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YNR024W	YDR432W	N/A	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL213W	YDR432W	LEA1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL178W	YDR432W	CBC2	NPL3	CBP20|MUD13|SAE1	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL157W	YDR432W	TGS1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPL055C	YDR432W	LGE1	NPL3	N/A	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YPR189W	YDR432W	SKI3	NPL3	SKI5	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YHR086W	YDR432W	NAM8	NPL3	MRE2|MUD15	MTR13|MTS1|NAB1|NOP3	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YFL001W	YDR439W	DEG1	LRS4	PUS3	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YLR347C	YDR439W	KAP95	LRS4	RSL1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDL153C	YDR439W	SAS10	LRS4	UTP3	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR334W	YDR439W	SWR1	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YDR473C	YDR439W	PRP3	LRS4	RNA3	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL194C	YDR439W	HOS2	LRS4	RTL1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL172W	YDR439W	NUP49	LRS4	NSP49	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGL100W	YDR439W	SEH1	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGR119C	YDR439W	NUP57	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YGR178C	YDR439W	PBP1	LRS4	MRS16	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKL081W	YDR439W	TEF4	LRS4	EFC1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR029C	YDR439W	SET3	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YKR095W	YDR439W	MLP1	LRS4	MPL1	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR243C	YDR439W	PUS7	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YOR274W	YDR439W	MOD5	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML103C	YDR439W	NUP188	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
YML032C	YDR439W	RAD52	LRS4	N/A	N/A	Phenotypic Enhancement	Wilmes GM (2008)	19061648	4932	4932
